# Generated by process-sam-gravity-data.ipynb on 17 January 2016 20:04:32 UTC
# shape (nlat, nlon):
# 81 61
# lat lon height topo gravity disturbance topo_effect bouguer upper_sediment middle_sediment lower_sediment total_sediment sedfree_bouguer
-15.00000 292.00000 50000.00000 1394.00000 963135.81163 15.12431 150.90363 -135.77932 -15.34926 -24.65635 -0.79939 -40.80500 -94.97432
-15.00000 293.00000 50000.00000 246.00000 963097.50228 -23.18504 56.74615 -79.93119 -15.11260 -17.24844 -0.29687 -32.65791 -47.27328
-15.00000 294.00000 50000.00000 168.00000 963109.74024 -10.94708 22.90111 -33.84818 -14.98932 -14.64149 -0.18827 -29.81908 -4.02911
-15.00000 295.00000 50000.00000 158.00000 963127.44744 6.76012 10.70722 -3.94710 -14.19677 -9.77883 -0.14506 -24.12066 20.17356
-15.00000 296.00000 50000.00000 188.00000 963144.27965 23.59234 7.89367 15.69867 -12.83600 -6.23940 -0.12144 -19.19683 34.89550
-15.00000 297.00000 50000.00000 293.00000 963151.47851 30.79120 10.62946 20.16174 -10.55761 -4.27794 -0.10663 -14.94219 35.10393
-15.00000 298.00000 50000.00000 252.00000 963153.81389 33.12657 9.28943 23.83714 -8.34120 -3.57188 -0.09644 -12.00952 35.84667
-15.00000 299.00000 50000.00000 200.00000 963144.98611 24.29879 6.37562 17.92317 -7.91115 -3.20560 -0.08886 -11.20561 29.12878
-15.00000 300.00000 50000.00000 232.00000 963140.88033 20.19301 8.77814 11.41488 -8.52490 -2.99089 -0.08297 -11.59875 23.01363
-15.00000 301.00000 50000.00000 582.00000 963142.52381 21.83649 21.73578 0.10071 -9.93223 -2.86541 -0.07835 -12.87599 12.97671
-15.00000 302.00000 50000.00000 231.00000 963129.84625 9.15893 9.68041 -0.52148 -10.26034 -2.80156 -0.07473 -13.13663 12.61515
-15.00000 303.00000 50000.00000 197.00000 963109.88667 -10.80065 6.34071 -17.14136 -8.71203 -2.78567 -0.07189 -11.56959 -5.57177
-15.00000 304.00000 50000.00000 332.00000 963109.79809 -10.88923 13.68649 -24.57571 -8.42125 -2.81431 -0.06961 -11.30517 -13.27054
-15.00000 305.00000 50000.00000 704.00000 963114.56764 -6.11967 31.11826 -37.23793 -9.87136 -2.89161 -0.06772 -12.83069 -24.40724
-15.00000 306.00000 50000.00000 670.00000 963114.68866 -5.99866 32.28150 -38.28016 -10.79759 -3.01052 -0.06606 -13.87417 -24.40599
-15.00000 307.00000 50000.00000 456.00000 963115.32613 -5.36119 22.04810 -27.40929 -10.86061 -3.08067 -0.06449 -14.00577 -13.40352
-15.00000 308.00000 50000.00000 281.00000 963119.04854 -1.63878 12.92673 -14.56551 -10.24833 -3.18322 -0.06293 -13.49447 -1.07103
-15.00000 309.00000 50000.00000 257.00000 963120.03776 -0.64956 14.55682 -15.20637 -8.52277 -3.05725 -0.06134 -11.64136 -3.56502
-15.00000 310.00000 50000.00000 561.00000 963113.47182 -7.21550 33.46012 -40.67562 -6.81372 -2.75682 -0.05974 -9.63028 -31.04535
-15.00000 311.00000 50000.00000 1079.00000 963099.46936 -21.21796 59.62138 -80.83934 -6.23929 -2.62937 -0.05816 -8.92682 -71.91251
-15.00000 312.00000 50000.00000 894.00000 963095.54485 -25.14247 56.38362 -81.52610 -6.41474 -2.53421 -0.05663 -9.00558 -72.52051
-15.00000 313.00000 50000.00000 524.00000 963094.64314 -26.04418 40.84099 -66.88517 -8.17031 -2.45682 -0.05518 -10.68232 -56.20285
-15.00000 314.00000 50000.00000 846.00000 963112.58499 -8.10233 48.85921 -56.96154 -10.30643 -2.39541 -0.05382 -12.75567 -44.20587
-15.00000 315.00000 50000.00000 737.00000 963114.30015 -6.38717 41.96089 -48.34806 -10.66951 -2.35162 -0.05256 -13.07370 -35.27436
-15.00000 316.00000 50000.00000 447.00000 963106.97777 -13.70955 31.22205 -44.93160 -10.32396 -2.33113 -0.05142 -12.70651 -32.22509
-15.00000 317.00000 50000.00000 898.00000 963106.58199 -14.10533 44.75386 -58.85919 -10.36087 -2.34798 -0.05040 -12.75925 -46.09993
-15.00000 318.00000 50000.00000 728.00000 963114.55206 -6.13526 36.20764 -42.34291 -9.86966 -2.43733 -0.04949 -12.35647 -29.98643
-15.00000 319.00000 50000.00000 832.00000 963120.43245 -0.25487 25.27565 -25.53052 -9.66822 -2.70475 -0.04861 -12.42159 -13.10893
-15.00000 320.00000 50000.00000 410.00000 963116.31999 -4.36733 -8.19826 3.83093 -13.33791 -3.60709 -0.04762 -16.99262 20.82355
-15.00000 321.00000 50000.00000 20.00000 963123.54647 2.85915 -65.57240 68.43155 -34.44466 -8.40647 -0.04638 -42.89750 111.32905
-15.00000 322.00000 50000.00000 -3460.00000 963094.48801 -26.19931 -191.51231 165.31300 -53.76491 -14.30531 -0.04488 -68.11510 233.42810
-15.00000 323.00000 50000.00000 -4174.00000 963093.15915 -27.52817 -263.15482 235.62664 -50.70336 -11.78879 -0.04328 -62.53543 298.16207
-15.00000 324.00000 50000.00000 -4371.00000 963102.90690 -17.78042 -294.46360 276.68318 -41.05489 -5.36559 -0.04173 -46.46221 323.14539
-15.00000 325.00000 50000.00000 -4597.00000 963108.34653 -12.34079 -311.44138 299.10059 -32.14360 -2.77538 -0.04029 -34.95927 334.05987
-15.00000 326.00000 50000.00000 -4532.00000 963111.59284 -9.09448 -314.69291 305.59843 -26.68756 -2.09103 -0.03898 -28.81758 334.41600
-15.00000 327.00000 50000.00000 -4529.00000 963116.49099 -4.19633 -312.40998 308.21365 -23.92599 -1.78556 -0.03779 -25.74934 333.96299
-15.00000 328.00000 50000.00000 -4726.00000 963116.02490 -4.66242 -322.70968 318.04725 -21.35317 -1.60686 -0.03669 -22.99672 341.04397
-15.00000 329.00000 50000.00000 -4797.00000 963118.40136 -2.28596 -321.63934 319.35338 -17.41273 -1.48501 -0.03568 -18.93341 338.28680
-15.00000 330.00000 50000.00000 -5086.00000 963115.60257 -5.08475 -282.67681 277.59206 -11.25266 -1.39378 -0.03473 -12.68117 290.27323
-14.00000 270.00000 50000.00000 -3866.00000 963071.94201 -4.85431 -236.27463 231.42032 -3.80253 -1.13643 -0.04286 -4.98182 236.40214
-14.00000 271.00000 50000.00000 -4008.00000 963071.90236 -4.89396 -281.56318 276.66921 -4.46200 -1.17231 -0.04450 -5.67881 282.34802
-14.00000 272.00000 50000.00000 -4178.00000 963068.77814 -8.01818 -298.73739 290.71921 -5.14859 -1.21108 -0.04630 -6.40596 297.12517
-14.00000 273.00000 50000.00000 -4461.00000 963069.09914 -7.69718 -316.43991 308.74273 -5.94516 -1.25320 -0.04826 -7.24663 315.98935
-14.00000 274.00000 50000.00000 -4724.00000 963066.63611 -10.16021 -331.17702 321.01681 -6.42268 -1.29924 -0.05043 -7.77235 328.78916
-14.00000 275.00000 50000.00000 -4919.00000 963063.95031 -12.84601 -342.33302 329.48701 -6.65299 -1.34996 -0.05281 -8.05577 337.54277
-14.00000 276.00000 50000.00000 -4929.00000 963064.80408 -11.99224 -345.15364 333.16140 -6.83112 -1.40639 -0.05544 -8.29295 341.45435
-14.00000 277.00000 50000.00000 -5064.00000 963066.47480 -10.32152 -347.64988 337.32836 -6.98986 -1.47007 -0.05832 -8.51825 345.84661
-14.00000 278.00000 50000.00000 -4879.00000 963067.68224 -9.11408 -341.06169 331.94761 -7.18740 -1.54346 -0.06147 -8.79232 340.73993
-14.00000 279.00000 50000.00000 -4759.00000 963071.86864 -4.92768 -330.30930 325.38161 -7.56343 -1.63096 -0.06488 -9.25927 334.64088
-14.00000 280.00000 50000.00000 -4387.00000 963076.07730 -0.71902 -312.68505 311.96603 -8.38701 -1.74176 -0.06856 -10.19733 322.16336
-14.00000 281.00000 50000.00000 -4464.00000 963076.83840 0.04208 -297.17851 297.22060 -9.53906 -1.90027 -0.07250 -11.51182 308.73242
-14.00000 282.00000 50000.00000 -4669.00000 963054.67731 -22.11900 -261.62328 239.50427 -11.93161 -2.22760 -0.07674 -14.23595 253.74022
-14.00000 283.00000 50000.00000 -2785.00000 963048.87719 -27.91913 -155.48846 127.56933 -13.96643 -4.06764 -0.08147 -18.11554 145.68487
-14.00000 284.00000 50000.00000 473.00000 963117.69337 40.89705 17.55174 23.34531 -12.84663 -4.25375 -0.08715 -17.18753 40.53284
-14.00000 285.00000 50000.00000 2644.00000 963181.21483 104.41851 186.79085 -82.37234 -11.32117 -2.83370 -0.09493 -14.24980 -68.12253
-14.00000 286.00000 50000.00000 4132.00000 963164.64424 87.84792 302.03374 -214.18582 -10.59749 -3.04444 -0.10772 -13.74965 -200.43617
-14.00000 287.00000 50000.00000 3900.00000 963168.04725 91.25093 328.15375 -236.90282 -10.34703 -3.66957 -0.13390 -14.15050 -222.75232
-14.00000 288.00000 50000.00000 3636.00000 963181.14936 104.35304 325.03669 -220.68365 -12.95094 -5.38184 -0.20478 -18.53756 -202.14609
-14.00000 289.00000 50000.00000 4630.00000 963205.59934 128.80303 342.88509 -214.08207 -18.87950 -15.22815 -0.49842 -34.60607 -179.47600
-14.00000 290.00000 50000.00000 4118.00000 963187.33883 110.54251 293.95266 -183.41016 -19.48951 -31.45583 -2.67839 -53.62373 -129.78643
-14.00000 291.00000 50000.00000 1289.00000 963140.34184 63.54552 152.75112 -89.20559 -16.11012 -36.87258 -3.39361 -56.37631 -32.82928
-14.00000 292.00000 50000.00000 386.00000 963088.63886 11.84254 63.03714 -51.19459 -15.65719 -29.43068 -1.31191 -46.39979 -4.79481
-14.00000 293.00000 50000.00000 171.00000 963075.93166 -0.86466 23.15236 -24.01702 -15.46686 -20.21341 -0.33167 -36.01194 11.99492
-14.00000 294.00000 50000.00000 153.00000 963101.61540 24.81909 9.27799 15.54110 -15.10773 -12.00874 -0.17717 -27.29365 42.83475
-14.00000 295.00000 50000.00000 144.00000 963104.54354 27.74722 3.60658 24.14063 -13.38208 -6.82191 -0.13182 -20.33581 44.47644
-14.00000 296.00000 50000.00000 154.00000 963108.47415 31.67783 1.90109 29.77674 -10.96180 -4.76831 -0.11103 -15.84114 45.61788
-14.00000 297.00000 50000.00000 167.00000 963105.20285 28.40653 2.27277 26.13376 -9.24140 -3.47766 -0.09884 -12.81791 38.95167
-14.00000 298.00000 50000.00000 212.00000 963100.78783 23.99151 4.04182 19.94969 -8.25622 -3.09613 -0.09061 -11.44297 31.39266
-14.00000 299.00000 50000.00000 233.00000 963098.46932 21.67300 6.20256 15.47044 -8.38290 -2.89067 -0.08456 -11.35814 26.82858
-14.00000 300.00000 50000.00000 245.00000 963096.94104 20.14472 11.41366 8.73106 -9.41578 -2.76087 -0.07988 -12.25653 20.98759
-14.00000 301.00000 50000.00000 545.00000 963107.99044 31.19412 25.22734 5.96677 -10.38267 -2.67798 -0.07615 -13.13680 19.10357
-14.00000 302.00000 50000.00000 619.00000 963090.00922 13.21290 27.36154 -14.14864 -9.75883 -2.62929 -0.07314 -12.46125 -1.68739
-14.00000 303.00000 50000.00000 500.00000 963084.62440 7.82808 21.71042 -13.88234 -8.38518 -2.60827 -0.07067 -11.06413 -2.81821
-14.00000 304.00000 50000.00000 397.00000 963069.59226 -7.20406 18.70865 -25.91271 -8.01542 -2.61202 -0.06861 -10.69606 -15.21665
-14.00000 305.00000 50000.00000 443.00000 963061.64203 -15.15429 22.70579 -37.86008 -8.29780 -2.64088 -0.06684 -11.00552 -26.85456
-14.00000 306.00000 50000.00000 514.00000 963061.90590 -14.89042 24.29818 -39.18860 -8.85406 -2.69613 -0.06525 -11.61544 -27.57316
-14.00000 307.00000 50000.00000 336.00000 963061.97777 -14.81855 15.34292 -30.16146 -9.28306 -2.76911 -0.06375 -12.11593 -18.04553
-14.00000 308.00000 50000.00000 288.00000 963059.60028 -17.19604 10.24665 -27.44269 -10.05820 -3.08572 -0.06230 -13.20623 -14.23646
-14.00000 309.00000 50000.00000 236.00000 963064.81359 -11.98273 7.88188 -19.86462 -9.37894 -3.00920 -0.06086 -12.44901 -7.41561
-14.00000 310.00000 50000.00000 297.00000 963071.75401 -5.04231 15.57623 -20.61854 -7.16827 -2.59147 -0.05943 -9.81917 -10.79937
-14.00000 311.00000 50000.00000 534.00000 963067.78023 -9.01609 31.47421 -40.49030 -6.28932 -2.49689 -0.05800 -8.84421 -31.64609
-14.00000 312.00000 50000.00000 504.00000 963056.19035 -20.60597 34.18056 -54.78653 -6.49846 -2.44200 -0.05660 -8.99706 -45.78947
-14.00000 313.00000 50000.00000 470.00000 963045.27589 -31.52043 34.14406 -65.66449 -8.95453 -2.39822 -0.05522 -11.40797 -54.25651
-14.00000 314.00000 50000.00000 931.00000 963070.12556 -6.67076 52.26794 -58.93871 -12.29865 -2.36045 -0.05390 -14.71300 -44.22571
-14.00000 315.00000 50000.00000 677.00000 963076.62823 -0.16809 41.55163 -41.71972 -11.57332 -2.32946 -0.05262 -13.95540 -27.76432
-14.00000 316.00000 50000.00000 472.00000 963068.34400 -8.45232 28.76926 -37.22158 -9.81170 -2.31166 -0.05140 -12.17475 -25.04682
-14.00000 317.00000 50000.00000 493.00000 963063.27524 -13.52108 30.21088 -43.73195 -9.28554 -2.32295 -0.05023 -11.65872 -32.07323
-14.00000 318.00000 50000.00000 509.00000 963057.67317 -19.12315 27.43080 -46.55395 -9.09871 -2.40118 -0.04910 -11.54899 -35.00496
-14.00000 319.00000 50000.00000 279.00000 963065.42564 -11.37068 10.06429 -21.43496 -9.63702 -2.65782 -0.04798 -12.34282 -9.09215
-14.00000 320.00000 50000.00000 690.00000 963079.32833 2.53202 2.74444 -0.21242 -12.72394 -3.59589 -0.04682 -16.36665 16.15423
-14.00000 321.00000 50000.00000 2.00000 963077.53954 0.74322 -64.10656 64.84978 -33.58709 -9.13918 -0.04557 -42.77183 107.62162
-14.00000 322.00000 50000.00000 -3243.00000 963065.35465 -11.44166 -192.65824 181.21658 -53.05710 -15.81152 -0.04424 -68.91286 250.12944
-14.00000 323.00000 50000.00000 -4070.00000 963058.22030 -18.57602 -260.67710 242.10108 -50.83469 -13.69770 -0.04288 -64.57526 306.67635
-14.00000 324.00000 50000.00000 -4423.00000 963057.76256 -19.03376 -294.28090 275.24714 -45.34488 -6.95146 -0.04153 -52.33787 327.58501
-14.00000 325.00000 50000.00000 -4573.00000 963061.85925 -14.93706 -310.84053 295.90346 -39.26871 -3.32044 -0.04024 -42.62939 338.53285
-14.00000 326.00000 50000.00000 -4684.00000 963066.55707 -10.23925 -310.96290 300.72365 -31.39192 -2.19321 -0.03903 -33.62415 334.34780
-14.00000 327.00000 50000.00000 -2340.00000 963072.04065 -4.75567 -271.29309 266.53743 -25.67076 -1.81382 -0.03789 -27.52246 294.05989
-14.00000 328.00000 50000.00000 -4773.00000 963072.64212 -4.15420 -319.20160 315.04740 -20.96764 -1.61376 -0.03682 -22.61823 337.66562
-14.00000 329.00000 50000.00000 -5060.00000 963071.88538 -4.91094 -329.82416 324.91323 -16.58068 -1.48398 -0.03582 -18.10048 343.01370
-14.00000 330.00000 50000.00000 -5412.00000 963070.74598 -6.05034 -292.22341 286.17307 -11.10628 -1.38961 -0.03487 -12.53077 298.70384
-13.00000 270.00000 50000.00000 -4198.00000 963026.72365 -8.97477 -245.21062 236.23584 -3.58329 -1.14402 -0.04360 -4.77091 241.00676
-13.00000 271.00000 50000.00000 -4230.00000 963029.56322 -6.13520 -286.52720 280.39200 -4.00176 -1.18129 -0.04536 -5.22840 285.62040
-13.00000 272.00000 50000.00000 -4009.00000 963029.27175 -6.42667 -294.54710 288.12044 -4.67182 -1.22176 -0.04731 -5.94088 294.06132
-13.00000 273.00000 50000.00000 -4186.00000 963028.42958 -7.26884 -306.79345 299.52461 -5.77233 -1.26598 -0.04946 -7.08777 306.61238
-13.00000 274.00000 50000.00000 -4195.00000 963028.23904 -7.45938 -316.53338 309.07401 -6.37534 -1.31465 -0.05187 -7.74186 316.81586
-13.00000 275.00000 50000.00000 -4870.00000 963024.64321 -11.05521 -335.02976 323.97455 -6.37953 -1.36870 -0.05456 -7.80279 331.77733
-13.00000 276.00000 50000.00000 -4564.00000 963024.70116 -10.99726 -333.80730 322.81004 -6.61326 -1.42945 -0.05756 -8.10027 330.91031
-13.00000 277.00000 50000.00000 -4882.00000 963025.65083 -10.04759 -338.78762 328.74003 -6.89268 -1.49887 -0.06092 -8.45246 337.19249
-13.00000 278.00000 50000.00000 -4823.00000 963027.66630 -8.03212 -335.55030 327.51818 -7.18575 -1.58036 -0.06463 -8.83073 336.34891
-13.00000 279.00000 50000.00000 -4676.00000 963033.94210 -1.75632 -325.28944 323.53311 -7.79407 -1.68063 -0.06870 -9.54341 333.07652
-13.00000 280.00000 50000.00000 -4594.00000 963033.94778 -1.75064 -314.03476 312.28413 -8.88526 -1.81618 -0.07310 -10.77454 323.05867
-13.00000 281.00000 50000.00000 -4766.00000 963017.95971 -17.73871 -294.27072 276.53202 -11.52733 -2.03736 -0.07774 -13.64243 290.17445
-13.00000 282.00000 50000.00000 -3441.00000 962995.84087 -39.85755 -207.90890 168.05134 -14.99015 -2.50413 -0.08257 -17.57685 185.62819
-13.00000 283.00000 50000.00000 -497.00000 963037.71309 2.01467 -48.40327 50.41795 -15.40459 -4.38952 -0.08761 -19.88172 70.29966
-13.00000 284.00000 50000.00000 3049.00000 963115.32526 79.62684 189.31553 -109.68868 -11.97173 -4.54541 -0.09318 -16.61032 -93.07837
-13.00000 285.00000 50000.00000 4680.00000 963133.39298 97.69456 312.60053 -214.90597 -9.53568 -3.25702 -0.10035 -12.89305 -202.01292
-13.00000 286.00000 50000.00000 3335.00000 963117.31593 81.61751 270.48827 -188.87076 -9.71547 -3.82263 -0.11214 -13.65024 -175.22052
-13.00000 287.00000 50000.00000 3775.00000 963122.75688 87.05846 280.25744 -193.19898 -10.62595 -4.81351 -0.13785 -15.57731 -177.62166
-13.00000 288.00000 50000.00000 3535.00000 963147.80749 112.10907 254.37242 -142.26335 -16.07456 -7.14515 -0.21764 -23.43735 -118.82600
-13.00000 289.00000 50000.00000 795.00000 963076.56084 40.86242 133.21960 -92.35718 -22.08245 -19.66035 -0.64245 -42.38525 -49.97192
-13.00000 290.00000 50000.00000 255.00000 963039.55619 3.85777 79.13538 -75.27761 -19.99255 -34.96004 -2.93700 -57.88959 -17.38802
-13.00000 291.00000 50000.00000 224.00000 963043.02746 7.32904 45.08925 -37.76020 -16.31058 -37.94700 -3.49760 -57.75518 19.99498
-13.00000 292.00000 50000.00000 189.00000 963056.93625 21.23783 22.38168 -1.14386 -15.79309 -30.73523 -1.27451 -47.80284 46.65898
-13.00000 293.00000 50000.00000 174.00000 963070.06674 34.36832 10.00195 24.36637 -15.55642 -18.65670 -0.30680 -34.51993 58.88629
-13.00000 294.00000 50000.00000 146.00000 963082.70178 47.00336 3.11226 43.89111 -15.09466 -9.02094 -0.16228 -24.27788 68.16899
-13.00000 295.00000 50000.00000 143.00000 963074.60484 38.90642 -0.07531 38.98173 -12.91195 -5.17882 -0.12154 -18.21231 57.19405
-13.00000 296.00000 50000.00000 146.00000 963071.32086 35.62244 -0.98490 36.60734 -10.10451 -3.91554 -0.10364 -14.12369 50.73103
-13.00000 297.00000 50000.00000 149.00000 963059.85396 24.15554 -0.66355 24.81910 -8.53367 -3.14967 -0.09344 -11.77678 36.59588
-13.00000 298.00000 50000.00000 160.00000 963060.19931 24.50089 1.94287 22.55802 -8.34652 -2.88935 -0.08665 -11.32252 33.88054
-13.00000 299.00000 50000.00000 253.00000 963062.18588 26.48746 8.21290 18.27455 -9.39284 -2.73219 -0.08168 -12.20671 30.48127
-13.00000 300.00000 50000.00000 566.00000 963057.51218 21.81376 22.13208 -0.31832 -9.75940 -2.63222 -0.07782 -12.46944 12.15112
-13.00000 301.00000 50000.00000 431.00000 963054.03140 18.33298 20.76259 -2.42961 -9.41070 -2.56660 -0.07472 -12.05202 9.62241
-13.00000 302.00000 50000.00000 415.00000 963050.56200 14.86358 19.47705 -4.61347 -9.19929 -2.52456 -0.07216 -11.79601 7.18255
-13.00000 303.00000 50000.00000 386.00000 963044.50224 8.80382 17.57808 -8.77427 -8.17182 -2.50170 -0.07001 -10.74353 1.96926
-13.00000 304.00000 50000.00000 405.00000 963030.96951 -4.72891 17.58292 -22.31183 -7.94555 -2.49847 -0.06817 -10.51218 -11.79964
-13.00000 305.00000 50000.00000 403.00000 963032.83516 -2.86326 17.18469 -20.04795 -9.13973 -2.53181 -0.06654 -11.73808 -8.30987
-13.00000 306.00000 50000.00000 325.00000 963030.32610 -5.37232 13.97040 -19.34272 -10.03516 -2.77217 -0.06506 -12.87239 -6.47034
-13.00000 307.00000 50000.00000 335.00000 963027.44182 -8.25660 12.50885 -20.76545 -10.46813 -3.17935 -0.06366 -13.71114 -7.05431
-13.00000 308.00000 50000.00000 397.00000 963031.80651 -3.89191 12.29147 -16.18338 -10.71902 -3.34083 -0.06231 -14.12216 -2.06122
-13.00000 309.00000 50000.00000 217.00000 963023.26992 -12.42850 4.68045 -17.10895 -9.82444 -2.93530 -0.06097 -12.82072 -4.28823
-13.00000 310.00000 50000.00000 270.00000 963019.72602 -15.97240 8.00128 -23.97367 -7.92403 -2.51472 -0.05963 -10.49839 -13.47529
-13.00000 311.00000 50000.00000 409.00000 963032.40971 -3.28871 19.26535 -22.55406 -7.04859 -2.45124 -0.05829 -9.55812 -12.99594
-13.00000 312.00000 50000.00000 743.00000 963016.38325 -19.31517 35.05000 -54.36517 -6.94914 -2.43156 -0.05695 -9.43764 -44.92752
-13.00000 313.00000 50000.00000 584.00000 963000.03783 -35.66059 34.75063 -70.41122 -8.91498 -2.41843 -0.05561 -11.38902 -59.02220
-13.00000 314.00000 50000.00000 841.00000 963029.69236 -6.00606 47.91867 -53.92473 -12.64259 -2.40081 -0.05428 -15.09768 -38.82704
-13.00000 315.00000 50000.00000 752.00000 963036.03036 0.33194 42.02264 -41.69070 -12.65543 -2.37612 -0.05297 -15.08452 -26.60618
-13.00000 316.00000 50000.00000 522.00000 963026.68260 -9.01582 32.28655 -41.30237 -10.59719 -2.35107 -0.05169 -12.99994 -28.30243
-13.00000 317.00000 50000.00000 883.00000 963006.46451 -29.23391 44.82007 -74.05398 -9.78107 -2.34504 -0.05042 -12.17653 -61.87745
-13.00000 318.00000 50000.00000 1263.00000 963027.61912 -8.07930 56.20809 -64.28738 -10.29926 -2.39972 -0.04917 -12.74816 -51.53923
-13.00000 319.00000 50000.00000 604.00000 963031.06518 -4.63324 23.83364 -28.46688 -10.38654 -2.62783 -0.04793 -13.06230 -15.40458
-13.00000 320.00000 50000.00000 538.00000 963031.49744 -4.20098 1.70271 -5.90369 -11.99890 -3.53427 -0.04668 -15.57985 9.67616
-13.00000 321.00000 50000.00000 56.00000 963028.28461 -7.41381 -51.19835 43.78454 -30.38456 -9.19177 -0.04540 -39.62173 83.40627
-13.00000 322.00000 50000.00000 -2372.00000 963029.68452 -6.01390 -153.89939 147.88549 -47.91477 -15.40189 -0.04411 -63.36078 211.24627
-13.00000 323.00000 50000.00000 -3797.00000 963019.37233 -16.32609 -234.34769 218.02160 -47.99223 -13.76840 -0.04282 -61.80345 279.82506
-13.00000 324.00000 50000.00000 -4304.00000 963018.12493 -17.57349 -280.57164 262.99815 -45.72885 -7.89303 -0.04155 -53.66344 316.66159
-13.00000 325.00000 50000.00000 -4414.00000 963019.99132 -15.70710 -302.84955 287.14246 -42.00880 -3.78118 -0.04033 -45.83031 332.97276
